TSA,tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,keywords,raw_tissue,raw_sex,raw_stage,clean_tissue,clean_sex,clean_stage,brain,germline,egg,larvae,pupae,juvenil,adult
GDCB,GDCB00000000.1,146836,Proreus simulans,146834.0,Chelisochidae,27434,Dermaptera,PRJNA273051,SAMN03339354,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GDBY,GDBY00000000.1,1603017,Ptilocerembia catherinae,1612334.0,Ptilocerembiidae,50657,Embioptera,PRJNA273053,SAMN03339356,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCPK,GCPK00000000.1,267205,Hymenopus coronatus,119670.0,Hymenopodidae,7504,Mantodea,PRJNA273037,SAMN03339340,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCPJ,GCPJ00000000.1,1603032,Xya variegata,58551.0,Tridactylidae,6993,Orthoptera,PRJNA273062,SAMN03339365,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCPH,GCPH00000000.1,1603026,Tirachoidea westwoodii,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA273047,SAMN03339350,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCPF,GCPF00000000.1,1603022,Cheddikulama straminea,268308.0,Toxoderidae,7504,Mantodea,PRJNA273027,SAMN03339330,"['whole organism', 'adult', 'male']",whole organism,male,adult,whole organism,male,adult,0,0,0,0,0,0,1
GDBR,GDBR00000000.1,1603024,Phaeophilacris bredoides,1634180.0,Phalangopsidae,6993,Orthoptera,PRJNA273046,SAMN03339349,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GDBN,GDBN00000000.1,1603011,Brachyptera vera,143727.0,Taeniopterygidae,50622,Plecoptera,PRJNA273024,SAMN03339327,"['whole organism', 'nymph', 'missing']",whole organism,missing,nymph,whole organism,undetermined sex,nymph,0,0,0,0,0,1,0
GCPE,GCPE00000000.1,1603016,Nippancistroger testaceus,41433.0,Gryllacrididae,6993,Orthoptera,PRJNA273043,SAMN03339346,"['whole organism', 'unknown', 'missing']",whole organism,missing,unknown,whole organism,undetermined sex,None,0,0,0,0,0,0,0
GDCH,GDCH00000000.1,267208,Phyllocrania paradoxa,119670.0,Hymenopodidae,7504,Mantodea,PRJNA273049,SAMN03339352,"['whole organism', 'adult', 'female']",whole organism,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GCPQ,GCPQ00000000.1,1603010,Acontista multicolor,268311.0,Acanthopidae,7504,Mantodea,PRJNA273018,SAMN03339321,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GDCA,GDCA00000000.1,76899,Catara rugosicollis,6974.0,Blattidae,85823,Blattodea,PRJNA273026,SAMN03339329,"['whole organism', 'adult', 'male']",whole organism,male,adult,whole organism,male,adult,0,0,0,0,0,0,1
GDBZ,GDBZ00000000.1,609060,Apteroperla tikumana,143699.0,Capniidae,50622,Plecoptera,PRJNA273021,SAMN03339324,"['whole organism', 'nymph', 'missing']",whole organism,missing,nymph,whole organism,undetermined sex,nymph,0,0,0,0,0,1,0
GDCS,GDCS00000000.1,1603004,Diplatys sp. AD-2014,146822.0,Diplatyidae,27434,Dermaptera,PRJNA273033,SAMN03339336,"['whole organism', 'adult', 'female']",whole organism,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GCPN,GCPN00000000.1,270847,Orthodera novaezealandiae,7505.0,Mantidae,7504,Mantodea,PRJNA273044,SAMN03339347,"['whole organism', 'adult', 'female']",whole organism,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GCPL,GCPL00000000.1,119672,Creobroter pictipennis,119670.0,Hymenopodidae,7504,Mantodea,PRJNA273029,SAMN03339332,"['whole organism', 'male', 'male']",whole organism,male,male,whole organism,male,None,0,0,0,0,0,0,0
GDBX,GDBX00000000.1,1603028,Rhagadochir virgo,1215150.0,Scelembiidae,50657,Embioptera,PRJNA273054,SAMN03339357,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCPI,GCPI00000000.1,146832,Gonolabis marginalis,62747.0,Anisolabididae,27434,Dermaptera,PRJNA273035,SAMN03339338,"['whole organism', 'adult', 'female']",whole organism,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GDBW,GDBW00000000.1,1603020,Tropidacris collaris,34652.0,Romaleidae,6993,Orthoptera,PRJNA273061,SAMN03339364,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GDBV,GDBV00000000.1,1603006,Mantophasma sp. AD-2014,270859.0,Mantophasmatidae,192413,Mantophasmatodea,PRJNA273040,SAMN03339343,"['whole organism', 'nymph', 'missing']",whole organism,missing,nymph,whole organism,undetermined sex,nymph,0,0,0,0,0,1,0
GDBU,GDBU00000000.1,614152,Trachyaretaon brueckneri,262140.0,Heteropterygidae,7020,Phasmatodea,PRJNA273060,SAMN03339363,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCPG,GCPG00000000.1,470930,Diestrammena asynamora,62768.0,Rhaphidophoridae,6993,Orthoptera,PRJNA273032,SAMN03339335,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GDCQ,GDCQ00000000.1,1603007,Nemoura sp. AD-2014,62802.0,Nemouridae,50622,Plecoptera,PRJNA273042,SAMN03339345,"['whole organism', 'nymph', 'missing']",whole organism,missing,nymph,whole organism,undetermined sex,nymph,0,0,0,0,0,1,0
GCXO,GCXO00000000.1,1585373,Ladella sp. AD-2014,66049.0,Tropiduchidae,7524,Hemiptera,PRJNA272255,SAMN03341969,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYA,GCYA00000000.1,56088,Limnoporus canaliculatus,36161.0,Gerridae,7524,Hemiptera,PRJNA272257,SAMN03341972,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZE,GCZE00000000.1,491322,Melanoliarus placitus,36152.0,Cixiidae,7524,Hemiptera,PRJNA272269,SAMN03341980,"['whole organism', 'adult', 'male']",whole organism,male,adult,whole organism,male,adult,0,0,0,0,0,0,1
GCZJ,GCZJ00000000.1,340633,Unaspis euonymi,30080.0,Diaspididae,7524,Hemiptera,PRJNA272300,SAMN03342014,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWP,GCWP00000000.1,74065,Dalbulus maidis,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272239,SAMN03341953,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYZ,GCYZ00000000.1,1585305,Trichocorixa calva,236405.0,Corixidae,7524,Hemiptera,PRJNA272296,SAMN03342010,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYF,GCYF00000000.1,1594574,Nessorhinus gibberulus,30095.0,Membracidae,7524,Hemiptera,PRJNA272268,SAMN03341984,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXV,GCXV00000000.1,299257,Megacopta cribraria,236385.0,Plataspidae,7524,Hemiptera,PRJNA272264,SAMN03341979,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWX,GCWX00000000.1,1585299,Llanquihuea pilosa,1225616.0,Melizoderidae,7524,Hemiptera,PRJNA272258,SAMN03341973,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWR,GCWR00000000.1,244443,Acrosternum hilare,160513.0,Pentatomidae,7524,Hemiptera,PRJNA272230,SAMN03341943,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWG,GCWG00000000.1,236421,Anasa tristis,186376.0,Coreidae,7524,Hemiptera,PRJNA272215,SAMN03341928,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWK,GCWK00000000.1,236416,Belostoma flumineum,38099.0,Belostomatidae,7524,Hemiptera,PRJNA272220,SAMN03341933,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWT,GCWT00000000.1,1585285,Agallia constricta,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272213,SAMN03341926,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZD,GCZD00000000.1,1585307,Vidanoana flavomaculata,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272302,SAMN03342016,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWZ,GCWZ00000000.1,1585290,Ceroplastes cirripediformis,30189.0,Coccidae,7524,Hemiptera,PRJNA272228,SAMN03341940,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYX,GCYX00000000.1,121826,Trioza urticae,38124.0,Triozidae,7524,Hemiptera,PRJNA272298,SAMN03342012,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZC,GCZC00000000.1,87311,Uroleucon ambrosiae,27482.0,Aphididae,7524,Hemiptera,PRJNA272301,SAMN03342015,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYY,GCYY00000000.1,96551,Tuberolachnus salignus,96541.0,Lachnidae,7524,Hemiptera,PRJNA272299,SAMN03342013,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWY,GCWY00000000.1,209971,Echmepteryx hageni,159970.0,Lepidopsocidae,30259,Psocoptera,PRJNA272240,SAMN03341954,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZM,GCZM00000000.1,1291257,Cycadothrips chadwicki,38132.0,Aeolothripidae,30262,Thysanoptera,PRJNA272236,SAMN03341950,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZG,GCZG00000000.1,1610781,Peloridium pomponorum,38152.0,Peloridiidae,7524,Hemiptera,PRJNA272276,SAMN03341991,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZA,GCZA00000000.1,36667,Philaenus spumarius,36666.0,Aphrophoridae,7524,Hemiptera,PRJNA272277,SAMN03341992,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZF,GCZF00000000.1,1465165,Ponana quadralaba,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272282,SAMN03341997,"['whole organism', 'adult', 'male']",whole organism,male,adult,whole organism,male,adult,0,0,0,0,0,0,1
GCYC,GCYC00000000.1,121851,Pachypsylla celtidismamma,1566705.0,Aphalaridae,7524,Hemiptera,PRJNA272274,SAMN03341989,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXN,GCXN00000000.1,1585375,Mapuchea sp. AD-2014,139811.0,Myerslopiidae,7524,Hemiptera,PRJNA272263,SAMN03341978,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXR,GCXR00000000.1,1585298,Largus californicus,209984.0,Largidae,7524,Hemiptera,PRJNA272803,SAMN03341971,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXS,GCXS00000000.1,236398,Mesovelia mulsanti,95686.0,Mesoveliidae,7524,Hemiptera,PRJNA272265,SAMN03341981,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXX,GCXX00000000.1,1585298,Largus californicus,209984.0,Largidae,7524,Hemiptera,PRJNA272256,SAMN03341970,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXL,GCXL00000000.1,1585318,Jalysus sp. AD-2014,236388.0,Berytidae,7524,Hemiptera,PRJNA272253,SAMN03341967,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWF,GCWF00000000.1,130607,Bruchomorpha oculata,,,7524,Hemiptera,PRJNA272222,SAMN03341935,"['whole organism', 'adult', 'male']",whole organism,male,adult,whole organism,male,adult,0,0,0,0,0,0,1
GCXC,GCXC00000000.1,1585284,Acanalonia conica,389990.0,Acanaloniidae,7524,Hemiptera,PRJNA272210,SAMN03341923,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCWV,GCWV00000000.1,38117,Dactylopius confusus,38115.0,Dactylopiidae,7524,Hemiptera,PRJNA272238,SAMN03341952,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYT,GCYT00000000.1,1585306,Trionymus caricis,30190.0,Pseudococcidae,7524,Hemiptera,PRJNA272297,SAMN03342011,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYS,GCYS00000000.1,1592895,Chalcocoris rutilans,160513.0,Pentatomidae,7524,Hemiptera,PRJNA272224,SAMN03341941,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYP,GCYP00000000.1,1190598,Rhagovelia obesa,95677.0,Veliidae,7524,Hemiptera,PRJNA272289,SAMN03342004,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZK,GCZK00000000.1,1585304,Stictocephala bisonia,30095.0,Membracidae,7524,Hemiptera,PRJNA272293,SAMN03342008,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYW,GCYW00000000.1,1585347,Psyllopsis fraxinicola,1585420.0,Liviidae,7524,Hemiptera,PRJNA272285,SAMN03342000,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZB,GCZB00000000.1,1585283,Sehirus cinctus,236375.0,Cydnidae,7524,Hemiptera,PRJNA272292,SAMN03342007,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYR,GCYR00000000.1,133901,Frankliniella occidentalis,45053.0,Thripidae,30262,Thysanoptera,PRJNA272242,SAMN03341956,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYN,GCYN00000000.1,1585353,Anoplogonius nigricollis,468258.0,Scutelleridae,7524,Hemiptera,PRJNA272216,SAMN03341929,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYK,GCYK00000000.1,1010780,Reuteroscopus ornatus,30083.0,Miridae,7524,Hemiptera,PRJNA272288,SAMN03342003,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYE,GCYE00000000.1,1585322,Scutelleridae sp. AD-2014,468258.0,Scutelleridae,7524,Hemiptera,PRJNA272291,SAMN03342006,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZI,GCZI00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA272290,SAMN03342005,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCZH,GCZH00000000.1,236423,Prociphilus tessellatus,30187.0,Pemphigidae,7524,Hemiptera,PRJNA272283,SAMN03341998,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYJ,GCYJ00000000.1,139605,Prosapia bicincta,30086.0,Cercopidae,7524,Hemiptera,PRJNA272284,SAMN03341999,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYD,GCYD00000000.1,469707,Ptycta johnsoni,50619.0,Psocidae,30259,Psocoptera,PRJNA272286,SAMN03342001,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYQ,GCYQ00000000.1,1585319,Phlaeothripidae sp. AD-2014,38137.0,Phlaeothripidae,30262,Thysanoptera,PRJNA272278,SAMN03341993,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYI,GCYI00000000.1,237174,Phymata pennsylvanica,237172.0,Phymatidae,7524,Hemiptera,PRJNA272280,SAMN03341995,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYH,GCYH00000000.1,1465156,Phylloscelis atra,36155.0,Dictyopharidae,7524,Hemiptera,PRJNA272279,SAMN03341994,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXZ,GCXZ00000000.1,1585363,Idiosystatus acutiusculus,33362.0,Delphacidae,7524,Hemiptera,PRJNA272251,SAMN03341965,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYM,GCYM00000000.1,236326,Mezira granulata,236322.0,Aradidae,7524,Hemiptera,PRJNA272266,SAMN03341982,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXU,GCXU00000000.1,1592893,Pagasa sp. AD-2014,57993.0,Nabidae,7524,Hemiptera,PRJNA272275,SAMN03341990,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXT,GCXT00000000.1,1291281,Orothrips kelloggi,38132.0,Aeolothripidae,30262,Thysanoptera,PRJNA272273,SAMN03341988,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYL,GCYL00000000.1,83647,Orius insidiosus,82738.0,Anthocoridae,7524,Hemiptera,PRJNA272271,SAMN03341986,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCVW,GCVW00000000.1,683869,Nabicula subcoleoptrata,57993.0,Nabidae,7524,Hemiptera,PRJNA272267,SAMN03341983,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXY,GCXY00000000.1,7536,Oncopeltus fasciatus,7533.0,Lygaeidae,7524,Hemiptera,PRJNA272270,SAMN03341985,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXQ,GCXQ00000000.1,1585365,Macrohomotoma gladiata,376274.0,Homotomidae,7524,Hemiptera,PRJNA272262,SAMN03341977,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCYB,GCYB00000000.1,1291711,Lygaeus turcicus,7533.0,Lygaeidae,7524,Hemiptera,PRJNA272260,SAMN03341975,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXM,GCXM00000000.1,50650,Lygus lineolaris,30083.0,Miridae,7524,Hemiptera,PRJNA272261,SAMN03341976,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXK,GCXK00000000.1,1244200,Chauliops fallax,236391.0,Malcidae,7524,Hemiptera,PRJNA272229,SAMN03341942,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXH,GCXH00000000.1,881479,Ischnodemus falicus,1202956.0,Blissidae,7524,Hemiptera,PRJNA272252,SAMN03341966,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXF,GCXF00000000.1,1585300,Lopidea amorphae,30083.0,Miridae,7524,Hemiptera,PRJNA272259,SAMN03341974,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXW,GCXW00000000.1,1585361,Holdgatiella chepuensis,30095.0,Membracidae,7524,Hemiptera,PRJNA272249,SAMN03341963,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
GCXB,GCXB00000000.1,121849,Heteropsylla cubana,30092.0,Psyllidae,7524,Hemiptera,PRJNA272248,SAMN03341962,"['whole organism', 'adult', 'missing']",whole organism,missing,adult,whole organism,undetermined sex,adult,0,0,0,0,0,0,1
